NODE_ID,X,Y,Z,HF_X,HF_Y,HF_Z
    38900.,  0.863043,  0.293478,  0.180000, -0.006760,  0.004899, 24.905929
    38902.,  0.863043,  0.293478,  0.195000, -0.003548,  0.002571, 24.905312
    38905.,  0.843478,  0.293478,  0.165000, -0.011516,  0.008213, 24.902480
    38907.,  0.843478,  0.293478,  0.180000, -0.007830,  0.005585, 24.901425
    38909.,  0.843478,  0.293478,  0.195000, -0.004109,  0.002931, 24.900775
    38912.,  0.823913,  0.293478,  0.165000, -0.013135,  0.009425, 24.897366
    38914.,  0.823913,  0.293478,  0.180000, -0.008930,  0.006408, 24.896251
    38916.,  0.823913,  0.293478,  0.195000, -0.004686,  0.003363, 24.895563
    38919.,  0.804348,  0.293478,  0.165000, -0.014790,  0.010868, 24.891570
    38921.,  0.804348,  0.293478,  0.180000, -0.010053,  0.007388, 24.890388
    38923.,  0.804348,  0.293478,  0.195000, -0.005274,  0.003876, 24.889660
    38926.,  0.784783,  0.293478,  0.165000, -0.016463,  0.012571, 24.885077
    38928.,  0.784783,  0.293478,  0.180000, -0.011187,  0.008543, 24.883824
    38930.,  0.784783,  0.293478,  0.195000, -0.005868,  0.004481, 24.883055
    38933.,  0.765217,  0.293478,  0.165000, -0.018126,  0.014564, 24.877880
    38935.,  0.765217,  0.293478,  0.180000, -0.012311,  0.009892, 24.876557
    38937.,  0.765217,  0.293478,  0.195000, -0.006455,  0.005187, 24.875748
    38940.,  0.745652,  0.293478,  0.165000, -0.019737,  0.016876, 24.869983
    38942.,  0.745652,  0.293478,  0.180000, -0.013394,  0.011453, 24.868596
    38944.,  0.745652,  0.293478,  0.195000, -0.007018,  0.006001, 24.867754
    38947.,  0.726087,  0.293478,  0.165000, -0.021234,  0.019529, 24.861405
    38949.,  0.726087,  0.293478,  0.180000, -0.014389,  0.013234, 24.859971
    38951.,  0.726087,  0.293478,  0.195000, -0.007531,  0.006927, 24.859114
    38954.,  0.706522,  0.293478,  0.165000, -0.022532,  0.022532, 24.852184
    38956.,  0.706522,  0.293478,  0.180000, -0.015231,  0.015232, 24.850739
    38958.,  0.706522,  0.293478,  0.195000, -0.007958,  0.007958, 24.849903
    38961.,  0.686957,  0.293478,  0.165000, -0.023517,  0.025865, 24.842381
    38963.,  0.686957,  0.293478,  0.180000, -0.015834,  0.017413, 24.840994
    38965.,  0.686957,  0.293478,  0.195000, -0.008246,  0.009068, 24.840245
    38968.,  0.667391,  0.293478,  0.165000, -0.024053,  0.029469, 24.832087
    38970.,  0.667391,  0.293478,  0.180000, -0.016089,  0.019704, 24.830874
    38972.,  0.667391,  0.293478,  0.195000, -0.008335,  0.010205, 24.830325
    38975.,  0.647826,  0.293478,  0.165000, -0.023984,  0.033226, 24.821425
    38977.,  0.647826,  0.293478,  0.180000, -0.015879,  0.021977, 24.820570
    38979.,  0.647826,  0.293478,  0.195000, -0.008158,  0.011282, 24.820401
    38982.,  0.628261,  0.293478,  0.165000, -0.023166,  0.036958, 24.810575
    38984.,  0.628261,  0.293478,  0.180000, -0.015109,  0.024050, 24.810335
    38986.,  0.628261,  0.293478,  0.195000, -0.007665,  0.012178, 24.810800
    38989.,  0.608696,  0.293478,  0.165000, -0.021504,  0.040442, 24.799796
    38991.,  0.608696,  0.293478,  0.180000, -0.013743,  0.025723, 24.800478
    38993.,  0.608696,  0.293478,  0.195000, -0.006854,  0.012771, 24.801884
    38996.,  0.589130,  0.293478,  0.165000, -0.018987,  0.043475, 24.789447
    38998.,  0.589130,  0.293478,  0.180000, -0.011843,  0.026850, 24.791369
    39000.,  0.589130,  0.293478,  0.195000, -0.005774,  0.012961, 24.794034
    39003.,  0.569565,  0.293478,  0.165000, -0.015808,  0.046050, 24.780086
    39005.,  0.569565,  0.293478,  0.180000, -0.009716,  0.027666, 24.783319
    39007.,  0.569565,  0.293478,  0.195000, -0.004727,  0.013122, 24.787322
    39010.,  0.980435,  0.273913,  0.165000, -0.001243,  0.004384, 24.922526
    39012.,  0.980435,  0.273913,  0.180000, -0.000845,  0.002982, 24.921725
    39014.,  0.980435,  0.273913,  0.195000, -0.000444,  0.001565, 24.921231
    39017.,  0.960870,  0.273913,  0.165000, -0.002493,  0.004543, 24.921752
    39019.,  0.960870,  0.273913,  0.180000, -0.001695,  0.003090, 24.920942
    39021.,  0.960870,  0.273913,  0.195000, -0.000890,  0.001622, 24.920442
    39024.,  0.941304,  0.273913,  0.165000, -0.003756,  0.004811, 24.920459
    39026.,  0.941304,  0.273913,  0.180000, -0.002554,  0.003272, 24.919631
    39028.,  0.941304,  0.273913,  0.195000, -0.001341,  0.001718, 24.919120
    39031.,  0.921739,  0.273913,  0.165000, -0.005039,  0.005195, 24.918637
    39033.,  0.921739,  0.273913,  0.180000, -0.003427,  0.003534, 24.917785
    39035.,  0.921739,  0.273913,  0.195000, -0.001799,  0.001855, 24.917260
    39038.,  0.902174,  0.273913,  0.165000, -0.006346,  0.005704, 24.916278
    39040.,  0.902174,  0.273913,  0.180000, -0.004316,  0.003880, 24.915397
    39042.,  0.902174,  0.273913,  0.195000, -0.002265,  0.002036, 24.914853
    39045.,  0.882609,  0.273913,  0.165000, -0.007681,  0.006349, 24.913371
    39047.,  0.882609,  0.273913,  0.180000, -0.005224,  0.004318, 24.912453
    39049.,  0.882609,  0.273913,  0.195000, -0.002741,  0.002266, 24.911886
    39052.,  0.863043,  0.273913,  0.165000, -0.009045,  0.007144, 24.909905
    39054.,  0.863043,  0.273913,  0.180000, -0.006151,  0.004859, 24.908943
    39056.,  0.863043,  0.273913,  0.195000, -0.003228,  0.002550, 24.908349
    39059.,  0.843478,  0.273913,  0.165000, -0.010437,  0.008107, 24.905866
    39061.,  0.843478,  0.273913,  0.180000, -0.007097,  0.005513, 24.904854
    39063.,  0.843478,  0.273913,  0.195000, -0.003724,  0.002893, 24.904229
    39066.,  0.823913,  0.273913,  0.165000, -0.011849,  0.009256, 24.901245
    39068.,  0.823913,  0.273913,  0.180000, -0.008057,  0.006294, 24.900176
    39070.,  0.823913,  0.273913,  0.195000, -0.004228,  0.003303, 24.899517
    39073.,  0.804348,  0.273913,  0.165000, -0.013272,  0.010612, 24.896032
    39075.,  0.804348,  0.273913,  0.180000, -0.009023,  0.007215, 24.894901
    39077.,  0.804348,  0.273913,  0.195000, -0.004734,  0.003786, 24.894205
    39080.,  0.784783,  0.273913,  0.165000, -0.014687,  0.012199, 24.890227
    39082.,  0.784783,  0.273913,  0.180000, -0.009982,  0.008292, 24.889030
    39084.,  0.784783,  0.273913,  0.195000, -0.005237,  0.004350, 24.888294
    39087.,  0.765217,  0.273913,  0.165000, -0.016066,  0.014038, 24.883835
    39089.,  0.765217,  0.273913,  0.180000, -0.010916,  0.009538, 24.882571
    39091.,  0.765217,  0.273913,  0.195000, -0.005725,  0.005003, 24.881795
    39094.,  0.745652,  0.273913,  0.165000, -0.017370,  0.016150, 24.876874
    39096.,  0.745652,  0.273913,  0.180000, -0.011796,  0.010967, 24.875543
    39098.,  0.745652,  0.273913,  0.195000, -0.006184,  0.005750, 24.874730
    39101.,  0.726087,  0.273913,  0.165000, -0.018547,  0.018548, 24.869380
    39103.,  0.726087,  0.273913,  0.180000, -0.012585,  0.012585, 24.867989
    39105.,  0.726087,  0.273913,  0.195000, -0.006594,  0.006594, 24.867146
    39108.,  0.706522,  0.273913,  0.165000, -0.019529,  0.021234, 24.861405
    39110.,  0.706522,  0.273913,  0.180000, -0.013234,  0.014389, 24.859971
    39112.,  0.706522,  0.273913,  0.195000, -0.006927,  0.007532, 24.859114
    39115.,  0.686957,  0.273913,  0.165000, -0.020230,  0.024194, 24.853031
    39117.,  0.686957,  0.273913,  0.180000, -0.013681,  0.016359, 24.851584
    39119.,  0.686957,  0.273913,  0.195000, -0.007150,  0.008549, 24.850742
    39122.,  0.667391,  0.273913,  0.165000, -0.020553,  0.027382, 24.844369
    39124.,  0.667391,  0.273913,  0.180000, -0.013856,  0.018455, 24.842957
    39126.,  0.667391,  0.273913,  0.195000, -0.007223,  0.009619, 24.842178
    39129.,  0.647826,  0.273913,  0.165000, -0.020391,  0.030724, 24.835566
    39131.,  0.647826,  0.273913,  0.180000, -0.013684,  0.020605, 24.834263
    39133.,  0.647826,  0.273913,  0.195000, -0.007108,  0.010698, 24.833616
    39136.,  0.628261,  0.273913,  0.165000, -0.019647,  0.034103, 24.826811
    39138.,  0.628261,  0.273913,  0.180000, -0.013101,  0.022715, 24.825715
    39140.,  0.628261,  0.273913,  0.195000, -0.006771,  0.011728, 24.825294
    39143.,  0.608696,  0.273913,  0.165000, -0.018248,  0.037374, 24.818347
    39145.,  0.608696,  0.273913,  0.180000, -0.012070,  0.024672, 24.817567
    39147.,  0.608696,  0.273913,  0.195000, -0.006197,  0.012646, 24.817480
    39150.,  0.589130,  0.273913,  0.165000, -0.016169,  0.040384, 24.810462
    39152.,  0.589130,  0.273913,  0.180000, -0.010597,  0.026374, 24.810105
    39154.,  0.589130,  0.273913,  0.195000, -0.005398,  0.013393, 24.810461
    39157.,  0.569565,  0.273913,  0.165000, -0.013506,  0.043093, 24.803540
    39159.,  0.569565,  0.273913,  0.180000, -0.008863,  0.027965, 24.803632
    39161.,  0.569565,  0.273913,  0.195000, -0.004582,  0.014251, 24.804421
    39164.,  0.980435,  0.254348,  0.165000, -0.001140,  0.004353, 24.924338
    39166.,  0.980435,  0.254348,  0.180000, -0.000775,  0.002961, 24.923561
    39168.,  0.980435,  0.254348,  0.195000, -0.000407,  0.001554, 24.923081
    39171.,  0.960870,  0.254348,  0.165000, -0.002284,  0.004505, 24.923629
    39173.,  0.960870,  0.254348,  0.180000, -0.001554,  0.003065, 24.922843
    39175.,  0.960870,  0.254348,  0.195000, -0.000815,  0.001608, 24.922357
    39178.,  0.941304,  0.254348,  0.165000, -0.003438,  0.004762, 24.922443
    39180.,  0.941304,  0.254348,  0.180000, -0.002338,  0.003239, 24.921641
    39182.,  0.941304,  0.254348,  0.195000, -0.001227,  0.001700, 24.921147
    39185.,  0.921739,  0.254348,  0.165000, -0.004604,  0.005129, 24.920777
    39187.,  0.921739,  0.254348,  0.180000, -0.003131,  0.003489, 24.919954
    39189.,  0.921739,  0.254348,  0.195000, -0.001643,  0.001831, 24.919446
    39192.,  0.902174,  0.254348,  0.165000, -0.005785,  0.005614, 24.918625
    39194.,  0.902174,  0.254348,  0.180000, -0.003935,  0.003818, 24.917774
    39196.,  0.902174,  0.254348,  0.195000, -0.002065,  0.002004, 24.917249
    39199.,  0.882609,  0.254348,  0.165000, -0.006982,  0.006226, 24.915979
    39201.,  0.882609,  0.254348,  0.180000, -0.004749,  0.004234, 24.915095
    39203.,  0.882609,  0.254348,  0.195000, -0.002492,  0.002222, 24.914548
    39206.,  0.863043,  0.254348,  0.165000, -0.008195,  0.006977, 24.912834
    39208.,  0.863043,  0.254348,  0.180000, -0.005573,  0.004745, 24.911909
    39210.,  0.863043,  0.254348,  0.195000, -0.002925,  0.002490, 24.911338
    39213.,  0.843478,  0.254348,  0.165000, -0.009418,  0.007880, 24.909183
    39215.,  0.843478,  0.254348,  0.180000, -0.006405,  0.005359, 24.908212
    39217.,  0.843478,  0.254348,  0.195000, -0.003361,  0.002813, 24.907613
    39220.,  0.823913,  0.254348,  0.165000, -0.010645,  0.008951, 24.905023
    39222.,  0.823913,  0.254348,  0.180000, -0.007238,  0.006087, 24.904001
    39224.,  0.823913,  0.254348,  0.195000, -0.003798,  0.003194, 24.903371
    39227.,  0.804348,  0.254348,  0.165000, -0.011862,  0.010207, 24.900354
    39229.,  0.804348,  0.254348,  0.180000, -0.008065,  0.006940, 24.899276
    39231.,  0.804348,  0.254348,  0.195000, -0.004232,  0.003642, 24.898611
    39234.,  0.784783,  0.254348,  0.165000, -0.013052,  0.011663, 24.895184
    39236.,  0.784783,  0.254348,  0.180000, -0.008873,  0.007929, 24.894044
    39238.,  0.784783,  0.254348,  0.195000, -0.004655,  0.004160, 24.893342
    39241.,  0.765217,  0.254348,  0.165000, -0.014187,  0.013335, 24.889526
    39243.,  0.765217,  0.254348,  0.180000, -0.009643,  0.009063, 24.888323
    39245.,  0.765217,  0.254348,  0.195000, -0.005058,  0.004754, 24.887583
    39248.,  0.745652,  0.254348,  0.165000, -0.015235,  0.015235, 24.883409
    39250.,  0.745652,  0.254348,  0.180000, -0.010351,  0.010351, 24.882141
    39252.,  0.745652,  0.254348,  0.195000, -0.005429,  0.005429, 24.881363
    39255.,  0.726087,  0.254348,  0.165000, -0.016149,  0.017370, 24.876874
    39257.,  0.726087,  0.254348,  0.180000, -0.010967,  0.011796, 24.875543
    39259.,  0.726087,  0.254348,  0.195000, -0.005750,  0.006185, 24.874730
    39262.,  0.706522,  0.254348,  0.165000, -0.016876,  0.019737, 24.869983
    39264.,  0.706522,  0.254348,  0.180000, -0.011452,  0.013394, 24.868596
    39266.,  0.706522,  0.254348,  0.195000, -0.006001,  0.007018, 24.867754
    39269.,  0.686957,  0.254348,  0.165000, -0.017349,  0.022319, 24.862820
    39271.,  0.686957,  0.254348,  0.180000, -0.011761,  0.015128, 24.861389
    39273.,  0.686957,  0.254348,  0.195000, -0.006158,  0.007920, 24.860531
    39276.,  0.667391,  0.254348,  0.165000, -0.017496,  0.025077, 24.855494
    39278.,  0.667391,  0.254348,  0.180000, -0.011842,  0.016971, 24.854042
    39280.,  0.667391,  0.254348,  0.195000, -0.006193,  0.008874, 24.853187
    39283.,  0.647826,  0.254348,  0.165000, -0.017243,  0.027953, 24.848146
    39285.,  0.647826,  0.254348,  0.180000, -0.011646,  0.018874, 24.846702
    39287.,  0.647826,  0.254348,  0.195000, -0.006081,  0.009852, 24.845879
    39290.,  0.628261,  0.254348,  0.165000, -0.016521,  0.030861, 24.840948
    39292.,  0.628261,  0.254348,  0.180000, -0.011128,  0.020775, 24.839550
    39294.,  0.628261,  0.254348,  0.195000, -0.005798,  0.010818, 24.838794
    39297.,  0.608696,  0.254348,  0.165000, -0.015281,  0.033692, 24.834102
    39299.,  0.608696,  0.254348,  0.180000, -0.010258,  0.022595, 24.832793
    39301.,  0.608696,  0.254348,  0.195000, -0.005330,  0.011731, 24.832144
    39304.,  0.589130,  0.254348,  0.165000, -0.013504,  0.036324, 24.827834
    39306.,  0.589130,  0.254348,  0.180000, -0.009031,  0.024257, 24.826652
    39308.,  0.589130,  0.254348,  0.195000, -0.004681,  0.012550, 24.826150
    39311.,  0.569565,  0.254348,  0.165000, -0.011251,  0.038718, 24.822430
    39313.,  0.569565,  0.254348,  0.180000, -0.007568,  0.025859, 24.821390
    39315.,  0.569565,  0.254348,  0.195000, -0.003995,  0.013493, 24.821001
    39318.,  0.980435,  0.234783,  0.165000, -0.001042,  0.004258, 24.926123
    39320.,  0.980435,  0.234783,  0.180000, -0.000709,  0.002896, 24.925370
    39322.,  0.980435,  0.234783,  0.195000, -0.000372,  0.001520, 24.924905
    39325.,  0.960870,  0.234783,  0.165000, -0.002086,  0.004401, 24.925475
    39327.,  0.960870,  0.234783,  0.180000, -0.001419,  0.002994, 24.924713
    39329.,  0.960870,  0.234783,  0.195000, -0.000745,  0.001571, 24.924243
    39332.,  0.941304,  0.234783,  0.165000, -0.003136,  0.004644, 24.924393
    39334.,  0.941304,  0.234783,  0.180000, -0.002133,  0.003159, 24.923617
    39336.,  0.941304,  0.234783,  0.195000, -0.001119,  0.001658, 24.923139
    39339.,  0.921739,  0.234783,  0.165000, -0.004192,  0.004989, 24.922875
    39341.,  0.921739,  0.234783,  0.180000, -0.002851,  0.003393, 24.922080
    39343.,  0.921739,  0.234783,  0.195000, -0.001497,  0.001781, 24.921588
    39346.,  0.902174,  0.234783,  0.165000, -0.005256,  0.005444, 24.920917
    39348.,  0.902174,  0.234783,  0.180000, -0.003575,  0.003703, 24.920096
    39350.,  0.902174,  0.234783,  0.195000, -0.001876,  0.001943, 24.919589
    39353.,  0.882609,  0.234783,  0.165000, -0.006326,  0.006016, 24.918517
    39355.,  0.882609,  0.234783,  0.180000, -0.004302,  0.004092, 24.917666
    39357.,  0.882609,  0.234783,  0.195000, -0.002258,  0.002147, 24.917140
    39360.,  0.863043,  0.234783,  0.165000, -0.007400,  0.006714, 24.915673
    39362.,  0.863043,  0.234783,  0.180000, -0.005033,  0.004567, 24.914784
    39364.,  0.863043,  0.234783,  0.195000, -0.002641,  0.002397, 24.914237
    39367.,  0.843478,  0.234783,  0.165000, -0.008472,  0.007550, 24.912383
    39369.,  0.843478,  0.234783,  0.180000, -0.005761,  0.005135, 24.911453
    39371.,  0.843478,  0.234783,  0.195000, -0.003024,  0.002695, 24.910880
    39374.,  0.823913,  0.234783,  0.165000, -0.009533,  0.008535, 24.908650
    39376.,  0.823913,  0.234783,  0.180000, -0.006483,  0.005804, 24.907674
    39378.,  0.823913,  0.234783,  0.195000, -0.003402,  0.003046, 24.907071
    39381.,  0.804348,  0.234783,  0.165000, -0.010571,  0.009680, 24.904481
    39383.,  0.804348,  0.234783,  0.180000, -0.007188,  0.006583, 24.903453
    39385.,  0.804348,  0.234783,  0.195000, -0.003772,  0.003454, 24.902819
    39388.,  0.784783,  0.234783,  0.165000, -0.011567,  0.010998, 24.899889
    39390.,  0.784783,  0.234783,  0.180000, -0.007865,  0.007478, 24.898804
    39392.,  0.784783,  0.234783,  0.195000, -0.004127,  0.003924, 24.898136
    39395.,  0.765217,  0.234783,  0.165000, -0.012498,  0.012499, 24.894893
    39397.,  0.765217,  0.234783,  0.180000, -0.008497,  0.008497, 24.893749
    39399.,  0.765217,  0.234783,  0.195000, -0.004458,  0.004458, 24.893045
    39402.,  0.745652,  0.234783,  0.165000, -0.013334,  0.014187, 24.889526
    39404.,  0.745652,  0.234783,  0.180000, -0.009063,  0.009643, 24.888323
    39406.,  0.745652,  0.234783,  0.195000, -0.004754,  0.005058, 24.887583
    39409.,  0.726087,  0.234783,  0.165000, -0.014038,  0.016066, 24.883835
    39411.,  0.726087,  0.234783,  0.180000, -0.009538,  0.010916, 24.882571
    39413.,  0.726087,  0.234783,  0.195000, -0.005003,  0.005725, 24.881795
    39416.,  0.706522,  0.234783,  0.165000, -0.014564,  0.018126, 24.877880
    39418.,  0.706522,  0.234783,  0.180000, -0.009892,  0.012311, 24.876557
    39420.,  0.706522,  0.234783,  0.195000, -0.005187,  0.006455, 24.875749
    39423.,  0.686957,  0.234783,  0.165000, -0.014862,  0.020350, 24.871743
    39425.,  0.686957,  0.234783,  0.180000, -0.010089,  0.013813, 24.870367
    39427.,  0.686957,  0.234783,  0.195000, -0.005288,  0.007239, 24.869530
    39430.,  0.667391,  0.234783,  0.165000, -0.014880,  0.022704, 24.865524
    39432.,  0.667391,  0.234783,  0.180000, -0.010093,  0.015398, 24.864106
    39434.,  0.667391,  0.234783,  0.195000, -0.005287,  0.008065, 24.863249
    39437.,  0.647826,  0.234783,  0.165000, -0.014563,  0.025136, 24.859350
    39439.,  0.647826,  0.234783,  0.180000, -0.009868,  0.017029, 24.857900
    39441.,  0.647826,  0.234783,  0.195000, -0.005165,  0.008911, 24.857036
    39444.,  0.628261,  0.234783,  0.165000, -0.013865,  0.027580, 24.853365
    39446.,  0.628261,  0.234783,  0.180000, -0.009383,  0.018658, 24.851901
    39448.,  0.628261,  0.234783,  0.195000, -0.004907,  0.009754, 24.851044
    39451.,  0.608696,  0.234783,  0.165000, -0.012753,  0.029948, 24.847736
    39453.,  0.608696,  0.234783,  0.180000, -0.008618,  0.020227, 24.846276
    39455.,  0.608696,  0.234783,  0.195000, -0.004501,  0.010561, 24.845441
    39458.,  0.589130,  0.234783,  0.165000, -0.011218,  0.032146, 24.842639
    39460.,  0.589130,  0.234783,  0.180000, -0.007569,  0.021673, 24.841200
    39462.,  0.589130,  0.234783,  0.195000, -0.003950,  0.011299, 24.840404
    39465.,  0.569565,  0.234783,  0.165000, -0.009307,  0.034142, 24.838289
    39467.,  0.569565,  0.234783,  0.180000, -0.006323,  0.023071, 24.836883
    39469.,  0.569565,  0.234783,  0.195000, -0.003362,  0.012144, 24.836098
